('/wrk2-api/post/compose','POST')_rps: 417.3; ('/wrk2-api/post/compose','POST')_p95: 1381.9; ('/wrk2-api/post/compose','POST')_p99: 1468.7; ('/wrk2-api/post/compose','POST')_avg: 801.0
('/wrk2-api/post/compose','POST')_rps: 504.8; ('/wrk2-api/post/compose','POST')_p95: 1480.0; ('/wrk2-api/post/compose','POST')_p99: 2168.0; ('/wrk2-api/post/compose','POST')_avg: 288.4
('/wrk2-api/post/compose','POST')_rps: 505.5; ('/wrk2-api/post/compose','POST')_p95: 1478.9; ('/wrk2-api/post/compose','POST')_p99: 2167.2; ('/wrk2-api/post/compose','POST')_avg: 286.5
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1477.7; ('/wrk2-api/post/compose','POST')_p99: 2166.3; ('/wrk2-api/post/compose','POST')_avg: 284.9
('/wrk2-api/post/compose','POST')_rps: 503.3; ('/wrk2-api/post/compose','POST')_p95: 1476.5; ('/wrk2-api/post/compose','POST')_p99: 2165.5; ('/wrk2-api/post/compose','POST')_avg: 283.2
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1475.3; ('/wrk2-api/post/compose','POST')_p99: 2164.5; ('/wrk2-api/post/compose','POST')_avg: 281.5
('/wrk2-api/post/compose','POST')_rps: 503.3; ('/wrk2-api/post/compose','POST')_p95: 1474.1; ('/wrk2-api/post/compose','POST')_p99: 2163.1; ('/wrk2-api/post/compose','POST')_avg: 279.7
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1472.5; ('/wrk2-api/post/compose','POST')_p99: 2161.8; ('/wrk2-api/post/compose','POST')_avg: 278.1
('/wrk2-api/post/compose','POST')_rps: 502.0; ('/wrk2-api/post/compose','POST')_p95: 1470.7; ('/wrk2-api/post/compose','POST')_p99: 2159.9; ('/wrk2-api/post/compose','POST')_avg: 276.9
('/wrk2-api/post/compose','POST')_rps: 499.6; ('/wrk2-api/post/compose','POST')_p95: 1468.5; ('/wrk2-api/post/compose','POST')_p99: 2097.3; ('/wrk2-api/post/compose','POST')_avg: 275.2
('/wrk2-api/post/compose','POST')_rps: 501.7; ('/wrk2-api/post/compose','POST')_p95: 1465.9; ('/wrk2-api/post/compose','POST')_p99: 2090.7; ('/wrk2-api/post/compose','POST')_avg: 273.7
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1461.5; ('/wrk2-api/post/compose','POST')_p99: 2089.8; ('/wrk2-api/post/compose','POST')_avg: 272.4
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1390.5; ('/wrk2-api/post/compose','POST')_p99: 2088.7; ('/wrk2-api/post/compose','POST')_avg: 270.6
('/wrk2-api/post/compose','POST')_rps: 502.2; ('/wrk2-api/post/compose','POST')_p95: 1387.4; ('/wrk2-api/post/compose','POST')_p99: 2087.9; ('/wrk2-api/post/compose','POST')_avg: 269.0
('/wrk2-api/post/compose','POST')_rps: 500.1; ('/wrk2-api/post/compose','POST')_p95: 1385.3; ('/wrk2-api/post/compose','POST')_p99: 2087.2; ('/wrk2-api/post/compose','POST')_avg: 267.9
('/wrk2-api/post/compose','POST')_rps: 500.5; ('/wrk2-api/post/compose','POST')_p95: 1383.8; ('/wrk2-api/post/compose','POST')_p99: 2086.6; ('/wrk2-api/post/compose','POST')_avg: 267.0
('/wrk2-api/post/compose','POST')_rps: 499.7; ('/wrk2-api/post/compose','POST')_p95: 1382.2; ('/wrk2-api/post/compose','POST')_p99: 2086.2; ('/wrk2-api/post/compose','POST')_avg: 265.6
('/wrk2-api/post/compose','POST')_rps: 499.5; ('/wrk2-api/post/compose','POST')_p95: 1380.7; ('/wrk2-api/post/compose','POST')_p99: 2086.0; ('/wrk2-api/post/compose','POST')_avg: 264.5
('/wrk2-api/post/compose','POST')_rps: 498.7; ('/wrk2-api/post/compose','POST')_p95: 1379.4; ('/wrk2-api/post/compose','POST')_p99: 2085.5; ('/wrk2-api/post/compose','POST')_avg: 263.0
('/wrk2-api/post/compose','POST')_rps: 502.5; ('/wrk2-api/post/compose','POST')_p95: 1378.5; ('/wrk2-api/post/compose','POST')_p99: 2085.1; ('/wrk2-api/post/compose','POST')_avg: 261.6
('/wrk2-api/post/compose','POST')_rps: 500.1; ('/wrk2-api/post/compose','POST')_p95: 1377.8; ('/wrk2-api/post/compose','POST')_p99: 2084.8; ('/wrk2-api/post/compose','POST')_avg: 260.0
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1376.9; ('/wrk2-api/post/compose','POST')_p99: 2084.4; ('/wrk2-api/post/compose','POST')_avg: 258.4
('/wrk2-api/post/compose','POST')_rps: 503.3; ('/wrk2-api/post/compose','POST')_p95: 1376.1; ('/wrk2-api/post/compose','POST')_p99: 2084.1; ('/wrk2-api/post/compose','POST')_avg: 256.9
('/wrk2-api/post/compose','POST')_rps: 498.3; ('/wrk2-api/post/compose','POST')_p95: 1375.1; ('/wrk2-api/post/compose','POST')_p99: 2083.9; ('/wrk2-api/post/compose','POST')_avg: 255.7
('/wrk2-api/post/compose','POST')_rps: 501.7; ('/wrk2-api/post/compose','POST')_p95: 1374.1; ('/wrk2-api/post/compose','POST')_p99: 2083.5; ('/wrk2-api/post/compose','POST')_avg: 254.2
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1373.0; ('/wrk2-api/post/compose','POST')_p99: 2083.0; ('/wrk2-api/post/compose','POST')_avg: 252.7
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1371.9; ('/wrk2-api/post/compose','POST')_p99: 2082.6; ('/wrk2-api/post/compose','POST')_avg: 251.2
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1370.6; ('/wrk2-api/post/compose','POST')_p99: 2082.2; ('/wrk2-api/post/compose','POST')_avg: 249.6
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1368.8; ('/wrk2-api/post/compose','POST')_p99: 2081.8; ('/wrk2-api/post/compose','POST')_avg: 248.2
('/wrk2-api/post/compose','POST')_rps: 503.3; ('/wrk2-api/post/compose','POST')_p95: 1366.2; ('/wrk2-api/post/compose','POST')_p99: 2081.4; ('/wrk2-api/post/compose','POST')_avg: 246.8
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1362.5; ('/wrk2-api/post/compose','POST')_p99: 2081.0; ('/wrk2-api/post/compose','POST')_avg: 245.4
('/wrk2-api/post/compose','POST')_rps: 501.4; ('/wrk2-api/post/compose','POST')_p95: 1289.2; ('/wrk2-api/post/compose','POST')_p99: 2080.7; ('/wrk2-api/post/compose','POST')_avg: 244.0
('/wrk2-api/post/compose','POST')_rps: 498.6; ('/wrk2-api/post/compose','POST')_p95: 1286.4; ('/wrk2-api/post/compose','POST')_p99: 2080.3; ('/wrk2-api/post/compose','POST')_avg: 242.5
('/wrk2-api/post/compose','POST')_rps: 503.3; ('/wrk2-api/post/compose','POST')_p95: 1284.7; ('/wrk2-api/post/compose','POST')_p99: 2079.9; ('/wrk2-api/post/compose','POST')_avg: 241.1
('/wrk2-api/post/compose','POST')_rps: 502.1; ('/wrk2-api/post/compose','POST')_p95: 1283.6; ('/wrk2-api/post/compose','POST')_p99: 2079.6; ('/wrk2-api/post/compose','POST')_avg: 239.7
('/wrk2-api/post/compose','POST')_rps: 501.3; ('/wrk2-api/post/compose','POST')_p95: 1282.4; ('/wrk2-api/post/compose','POST')_p99: 2079.3; ('/wrk2-api/post/compose','POST')_avg: 238.3
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1281.4; ('/wrk2-api/post/compose','POST')_p99: 2079.0; ('/wrk2-api/post/compose','POST')_avg: 236.9
('/wrk2-api/post/compose','POST')_rps: 503.3; ('/wrk2-api/post/compose','POST')_p95: 1280.3; ('/wrk2-api/post/compose','POST')_p99: 2078.7; ('/wrk2-api/post/compose','POST')_avg: 235.6
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1279.4; ('/wrk2-api/post/compose','POST')_p99: 2078.3; ('/wrk2-api/post/compose','POST')_avg: 234.2
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1278.3; ('/wrk2-api/post/compose','POST')_p99: 2078.0; ('/wrk2-api/post/compose','POST')_avg: 232.9
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1277.0; ('/wrk2-api/post/compose','POST')_p99: 2077.8; ('/wrk2-api/post/compose','POST')_avg: 231.6
('/wrk2-api/post/compose','POST')_rps: 503.3; ('/wrk2-api/post/compose','POST')_p95: 1275.5; ('/wrk2-api/post/compose','POST')_p99: 2077.5; ('/wrk2-api/post/compose','POST')_avg: 230.3
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1273.8; ('/wrk2-api/post/compose','POST')_p99: 2077.2; ('/wrk2-api/post/compose','POST')_avg: 229.0
('/wrk2-api/post/compose','POST')_rps: 503.3; ('/wrk2-api/post/compose','POST')_p95: 1271.9; ('/wrk2-api/post/compose','POST')_p99: 2077.0; ('/wrk2-api/post/compose','POST')_avg: 227.8
('/wrk2-api/post/compose','POST')_rps: 500.2; ('/wrk2-api/post/compose','POST')_p95: 1269.0; ('/wrk2-api/post/compose','POST')_p99: 2076.7; ('/wrk2-api/post/compose','POST')_avg: 226.5
('/wrk2-api/post/compose','POST')_rps: 503.1; ('/wrk2-api/post/compose','POST')_p95: 1263.5; ('/wrk2-api/post/compose','POST')_p99: 2076.4; ('/wrk2-api/post/compose','POST')_avg: 225.3
('/wrk2-api/post/compose','POST')_rps: 501.4; ('/wrk2-api/post/compose','POST')_p95: 1188.4; ('/wrk2-api/post/compose','POST')_p99: 2076.2; ('/wrk2-api/post/compose','POST')_avg: 224.1
('/wrk2-api/post/compose','POST')_rps: 499.4; ('/wrk2-api/post/compose','POST')_p95: 1184.4; ('/wrk2-api/post/compose','POST')_p99: 2075.9; ('/wrk2-api/post/compose','POST')_avg: 222.9
('/wrk2-api/post/compose','POST')_rps: 499.6; ('/wrk2-api/post/compose','POST')_p95: 1180.8; ('/wrk2-api/post/compose','POST')_p99: 2075.6; ('/wrk2-api/post/compose','POST')_avg: 221.7
('/wrk2-api/post/compose','POST')_rps: 502.1; ('/wrk2-api/post/compose','POST')_p95: 1178.3; ('/wrk2-api/post/compose','POST')_p99: 2075.4; ('/wrk2-api/post/compose','POST')_avg: 220.5
('/wrk2-api/post/compose','POST')_rps: 500.8; ('/wrk2-api/post/compose','POST')_p95: 1176.0; ('/wrk2-api/post/compose','POST')_p99: 2075.2; ('/wrk2-api/post/compose','POST')_avg: 219.3
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1174.1; ('/wrk2-api/post/compose','POST')_p99: 2074.9; ('/wrk2-api/post/compose','POST')_avg: 218.2
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1172.2; ('/wrk2-api/post/compose','POST')_p99: 2074.6; ('/wrk2-api/post/compose','POST')_avg: 217.0
('/wrk2-api/post/compose','POST')_rps: 503.3; ('/wrk2-api/post/compose','POST')_p95: 1169.5; ('/wrk2-api/post/compose','POST')_p99: 2074.4; ('/wrk2-api/post/compose','POST')_avg: 215.9
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1166.1; ('/wrk2-api/post/compose','POST')_p99: 2074.1; ('/wrk2-api/post/compose','POST')_avg: 214.8
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1156.2; ('/wrk2-api/post/compose','POST')_p99: 2073.8; ('/wrk2-api/post/compose','POST')_avg: 213.7
('/wrk2-api/post/compose','POST')_rps: 501.8; ('/wrk2-api/post/compose','POST')_p95: 1087.5; ('/wrk2-api/post/compose','POST')_p99: 2073.5; ('/wrk2-api/post/compose','POST')_avg: 212.6
('/wrk2-api/post/compose','POST')_rps: 501.5; ('/wrk2-api/post/compose','POST')_p95: 1084.9; ('/wrk2-api/post/compose','POST')_p99: 2073.3; ('/wrk2-api/post/compose','POST')_avg: 211.5
('/wrk2-api/post/compose','POST')_rps: 500.7; ('/wrk2-api/post/compose','POST')_p95: 1083.3; ('/wrk2-api/post/compose','POST')_p99: 2072.8; ('/wrk2-api/post/compose','POST')_avg: 210.4
('/wrk2-api/post/compose','POST')_rps: 500.5; ('/wrk2-api/post/compose','POST')_p95: 1082.2; ('/wrk2-api/post/compose','POST')_p99: 2072.6; ('/wrk2-api/post/compose','POST')_avg: 209.4
('/wrk2-api/post/compose','POST')_rps: 502.1; ('/wrk2-api/post/compose','POST')_p95: 1080.7; ('/wrk2-api/post/compose','POST')_p99: 2072.4; ('/wrk2-api/post/compose','POST')_avg: 208.3
('/wrk2-api/post/compose','POST')_rps: 503.3; ('/wrk2-api/post/compose','POST')_p95: 1079.4; ('/wrk2-api/post/compose','POST')_p99: 2072.1; ('/wrk2-api/post/compose','POST')_avg: 207.3
('/wrk2-api/post/compose','POST')_rps: 502.6; ('/wrk2-api/post/compose','POST')_p95: 1078.3; ('/wrk2-api/post/compose','POST')_p99: 2071.8; ('/wrk2-api/post/compose','POST')_avg: 206.3
('/wrk2-api/post/compose','POST')_rps: 497.5; ('/wrk2-api/post/compose','POST')_p95: 1077.0; ('/wrk2-api/post/compose','POST')_p99: 2071.5; ('/wrk2-api/post/compose','POST')_avg: 205.2
('/wrk2-api/post/compose','POST')_rps: 503.2; ('/wrk2-api/post/compose','POST')_p95: 1075.6; ('/wrk2-api/post/compose','POST')_p99: 2071.2; ('/wrk2-api/post/compose','POST')_avg: 204.2
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1074.1; ('/wrk2-api/post/compose','POST')_p99: 2070.9; ('/wrk2-api/post/compose','POST')_avg: 203.3
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 1072.4; ('/wrk2-api/post/compose','POST')_p99: 2070.4; ('/wrk2-api/post/compose','POST')_avg: 202.3
('/wrk2-api/post/compose','POST')_rps: 501.1; ('/wrk2-api/post/compose','POST')_p95: 1070.2; ('/wrk2-api/post/compose','POST')_p99: 2070.0; ('/wrk2-api/post/compose','POST')_avg: 201.3
('/wrk2-api/post/compose','POST')_rps: 502.3; ('/wrk2-api/post/compose','POST')_p95: 1067.8; ('/wrk2-api/post/compose','POST')_p99: 2069.7; ('/wrk2-api/post/compose','POST')_avg: 200.3
('/wrk2-api/post/compose','POST')_rps: 501.3; ('/wrk2-api/post/compose','POST')_p95: 1064.9; ('/wrk2-api/post/compose','POST')_p99: 2069.2; ('/wrk2-api/post/compose','POST')_avg: 199.4
('/wrk2-api/post/compose','POST')_rps: 498.7; ('/wrk2-api/post/compose','POST')_p95: 1057.3; ('/wrk2-api/post/compose','POST')_p99: 2068.8; ('/wrk2-api/post/compose','POST')_avg: 198.5
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 988.4; ('/wrk2-api/post/compose','POST')_p99: 2068.4; ('/wrk2-api/post/compose','POST')_avg: 197.5
('/wrk2-api/post/compose','POST')_rps: 503.3; ('/wrk2-api/post/compose','POST')_p95: 985.9; ('/wrk2-api/post/compose','POST')_p99: 2067.6; ('/wrk2-api/post/compose','POST')_avg: 196.6
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 984.2; ('/wrk2-api/post/compose','POST')_p99: 2066.9; ('/wrk2-api/post/compose','POST')_avg: 195.7
('/wrk2-api/post/compose','POST')_rps: 503.3; ('/wrk2-api/post/compose','POST')_p95: 982.6; ('/wrk2-api/post/compose','POST')_p99: 2066.2; ('/wrk2-api/post/compose','POST')_avg: 194.8
('/wrk2-api/post/compose','POST')_rps: 503.3; ('/wrk2-api/post/compose','POST')_p95: 981.3; ('/wrk2-api/post/compose','POST')_p99: 2065.3; ('/wrk2-api/post/compose','POST')_avg: 193.9
('/wrk2-api/post/compose','POST')_rps: 500.0; ('/wrk2-api/post/compose','POST')_p95: 980.1; ('/wrk2-api/post/compose','POST')_p99: 2064.1; ('/wrk2-api/post/compose','POST')_avg: 193.0
('/wrk2-api/post/compose','POST')_rps: 502.5; ('/wrk2-api/post/compose','POST')_p95: 979.1; ('/wrk2-api/post/compose','POST')_p99: 2063.3; ('/wrk2-api/post/compose','POST')_avg: 192.1
('/wrk2-api/post/compose','POST')_rps: 500.8; ('/wrk2-api/post/compose','POST')_p95: 978.3; ('/wrk2-api/post/compose','POST')_p99: 2062.2; ('/wrk2-api/post/compose','POST')_avg: 191.2
